@RELATION artificialMelody

    @ATTRIBUTE ID NUMERIC
    @ATTRIBUTE pitch0 NUMERIC
    @ATTRIBUTE duration0 NUMERIC
    @ATTRIBUTE pitch1 NUMERIC
    @ATTRIBUTE duration1 NUMERIC
    @ATTRIBUTE pitch2 NUMERIC
    @ATTRIBUTE duration2 NUMERIC
    @ATTRIBUTE pitch3 NUMERIC
    @ATTRIBUTE duration3 NUMERIC
    @ATTRIBUTE pitch4 NUMERIC
    @ATTRIBUTE duration4 NUMERIC
    @ATTRIBUTE pitch5 NUMERIC
    @ATTRIBUTE duration5 NUMERIC
    @ATTRIBUTE pitch6 NUMERIC
    @ATTRIBUTE duration6 NUMERIC
    @ATTRIBUTE pitch7 NUMERIC
    @ATTRIBUTE duration7 NUMERIC
    @ATTRIBUTE pitch8 NUMERIC
    @ATTRIBUTE duration8 NUMERIC
    @ATTRIBUTE pitch9 NUMERIC
    @ATTRIBUTE duration9 NUMERIC
    @ATTRIBUTE pitch10 NUMERIC
    @ATTRIBUTE duration10 NUMERIC
    @ATTRIBUTE pitch11 NUMERIC
    @ATTRIBUTE duration11 NUMERIC
    @ATTRIBUTE pitch12 NUMERIC
    @ATTRIBUTE duration12 NUMERIC
    @ATTRIBUTE pitch13 NUMERIC
    @ATTRIBUTE duration13 NUMERIC
    @ATTRIBUTE pitch14 NUMERIC
    @ATTRIBUTE duration14 NUMERIC
    @ATTRIBUTE pitch15 NUMERIC
    @ATTRIBUTE duration15 NUMERIC
    @ATTRIBUTE pitch16 NUMERIC
    @ATTRIBUTE duration16 NUMERIC
    @ATTRIBUTE pitch17 NUMERIC
    @ATTRIBUTE duration17 NUMERIC
    @ATTRIBUTE pitch18 NUMERIC
    @ATTRIBUTE duration18 NUMERIC
    @ATTRIBUTE pitch19 NUMERIC
    @ATTRIBUTE duration19 NUMERIC
    @ATTRIBUTE pitch20 NUMERIC
    @ATTRIBUTE duration20 NUMERIC
    @ATTRIBUTE pitch21 NUMERIC
    @ATTRIBUTE duration21 NUMERIC
    @ATTRIBUTE pitch22 NUMERIC
    @ATTRIBUTE duration22 NUMERIC
    @ATTRIBUTE pitch23 NUMERIC
    @ATTRIBUTE duration23 NUMERIC
    @ATTRIBUTE pitch24 NUMERIC
    @ATTRIBUTE duration24 NUMERIC
    @ATTRIBUTE pitch25 NUMERIC
    @ATTRIBUTE duration25 NUMERIC
    @ATTRIBUTE pitch26 NUMERIC
    @ATTRIBUTE duration26 NUMERIC
    @ATTRIBUTE pitch27 NUMERIC
    @ATTRIBUTE duration27 NUMERIC
    @ATTRIBUTE pitch28 NUMERIC
    @ATTRIBUTE duration28 NUMERIC
    @ATTRIBUTE pitch29 NUMERIC
    @ATTRIBUTE duration29 NUMERIC
    @ATTRIBUTE pitch30 NUMERIC
    @ATTRIBUTE duration30 NUMERIC
    @ATTRIBUTE pitch31 NUMERIC
    @ATTRIBUTE duration31 NUMERIC
    @ATTRIBUTE pitch32 NUMERIC
    @ATTRIBUTE duration32 NUMERIC
    @ATTRIBUTE pitch33 NUMERIC
    @ATTRIBUTE duration33 NUMERIC
    @ATTRIBUTE pitch34 NUMERIC
    @ATTRIBUTE duration34 NUMERIC
    @ATTRIBUTE pitch35 NUMERIC
    @ATTRIBUTE duration35 NUMERIC
    @ATTRIBUTE pitch36 NUMERIC
    @ATTRIBUTE duration36 NUMERIC
    @ATTRIBUTE pitch37 NUMERIC
    @ATTRIBUTE duration37 NUMERIC
    @ATTRIBUTE pitch38 NUMERIC
    @ATTRIBUTE duration38 NUMERIC
    @ATTRIBUTE pitch39 NUMERIC
    @ATTRIBUTE duration39 NUMERIC
    @ATTRIBUTE pitch40 NUMERIC
    @ATTRIBUTE duration40 NUMERIC
    @ATTRIBUTE pitch41 NUMERIC
    @ATTRIBUTE duration41 NUMERIC
    @ATTRIBUTE pitch42 NUMERIC
    @ATTRIBUTE duration42 NUMERIC
    @ATTRIBUTE pitch43 NUMERIC
    @ATTRIBUTE duration43 NUMERIC
    @ATTRIBUTE pitch44 NUMERIC
    @ATTRIBUTE duration44 NUMERIC
    @ATTRIBUTE pitch45 NUMERIC
    @ATTRIBUTE duration45 NUMERIC
    @ATTRIBUTE pitch46 NUMERIC
    @ATTRIBUTE duration46 NUMERIC
    @ATTRIBUTE pitch47 NUMERIC
    @ATTRIBUTE duration47 NUMERIC
    @ATTRIBUTE pitch48 NUMERIC
    @ATTRIBUTE duration48 NUMERIC
    @ATTRIBUTE pitch49 NUMERIC
    @ATTRIBUTE duration49 NUMERIC
    @ATTRIBUTE score NUMERIC

@DATA
9737,33,300,37,150,35,300,27,150,37,150,37,150,27,150,27,150,42,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
9738,21,333,13,333,16,333,13,333,16,166,13,166,14,166,13,166,16,333,13,333,14,166,13,166,24,166,13,166,14,333,13,333,14,166,13,166,24,166,13,166,21,166,13,166,24,166,13,166,21,333,13,333,16,333,13,333,16,166,13,166,14,166,13,166,16,333,13,333,14,166,13,166,24,166,13,166,14,333,13,333,14,166,13,166,24,166,13,166,21,166,13,166,24,166,0,0,0,0,0,0,0.75
9739,31,375,31,375,31,375,26,375,36,375,34,375,34,187,31,187,16,375,31,375,26,375,36,375,34,375,34,187,31,187,17,375,34,375,31,375,19,375,19,375,19,375,19,375,19,375,31,375,31,375,31,375,31,375,31,375,31,375,26,375,36,375,34,375,34,187,31,187,16,375,31,375,26,375,36,375,34,375,34,187,31,187,17,375,34,375,31,1125,19,375,19,375,19,375,19,375,19,375,19,375,0.25
9740,17,214,19,214,22,428,43,214,22,214,43,428,17,214,19,214,22,428,43,214,22,214,43,428,22,214,24,214,14,428,26,214,14,214,26,428,26,214,41,214,26,428,26,428,26,428,24,214,22,214,24,428,27,214,24,214,27,428,24,214,22,214,14,428,24,214,24,214,36,214,22,214,19,214,27,214,26,428,17,428,17,214,19,214,22,428,26,428,26,428,26,428,17,214,19,214,22,428,43,214,0.75
9741,29,300,15,300,24,300,22,300,20,300,17,300,24,300,22,300,20,300,20,300,22,300,20,300,22,300,24,300,20,600,25,300,15,300,29,300,15,300,25,300,27,300,37,300,36,300,29,300,15,300,24,300,22,300,20,300,17,300,24,300,22,300,20,300,20,300,22,300,20,300,22,300,24,300,20,600,25,300,15,300,29,300,15,300,25,300,27,300,37,300,36,300,29,300,15,300,24,300,22,300,0.5
9742,25,66,14,133,14,133,14,267,14,267,36,267,22,267,24,267,22,535,14,267,14,133,14,133,14,267,24,267,22,267,31,267,29,535,25,66,14,133,14,133,14,267,14,267,36,267,22,267,24,267,22,535,14,267,14,133,14,133,14,267,24,267,22,267,31,267,29,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
9743,16,150,29,150,31,300,29,75,31,225,29,300,25,600,33,300,31,300,29,300,31,300,33,300,25,300,29,75,31,225,25,300,16,300,25,300,16,150,29,150,31,300,29,75,31,225,29,300,25,600,33,300,31,300,29,300,31,300,33,300,25,300,29,75,31,225,25,300,16,300,25,300,16,150,29,150,31,300,29,75,31,225,29,300,25,600,33,300,31,300,29,300,31,300,33,300,25,300,29,75,0.0
9744,17,199,19,199,19,133,13,133,19,532,13,133,19,199,17,199,13,66,17,399,13,33,19,399,13,33,19,399,13,33,17,399,13,66,31,33,19,266,18,33,17,33,16,33,15,33,14,33,13,66,31,33,19,266,18,33,17,33,16,33,15,33,14,33,13,66,31,66,13,133,19,99,13,133,22,66,13,133,14,99,13,133,15,798,13,133,14,532,13,266,0,0,0,0,0,0,0,0,0,0,0.0
9745,29,249,29,166,13,83,29,166,13,83,29,166,13,83,25,166,22,166,29,249,29,166,13,83,29,166,13,83,29,249,25,333,15,1332,25,666,13,166,22,166,20,333,29,249,29,166,13,83,29,166,13,83,29,166,13,83,25,166,22,166,29,249,29,166,13,83,29,166,13,83,29,166,15,83,13,83,25,249,15,1332,25,999,13,333,22,166,22,166,25,333,15,333,20,166,20,166,22,333,25,333,0.25
9746,17,150,17,150,17,150,22,450,14,150,13,150,17,150,17,150,17,150,22,450,14,150,13,600,22,150,22,150,21,150,21,150,19,150,19,150,17,300,13,150,17,150,17,150,17,150,21,450,24,150,13,150,17,150,17,150,17,150,21,450,24,150,13,600,29,150,31,150,17,150,14,150,24,150,22,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
9747,21,150,21,150,24,150,24,150,25,600,24,150,24,150,14,150,14,150,25,600,14,150,14,150,16,150,16,75,25,600,16,150,16,150,29,150,21,150,21,300,25,1200,21,150,24,300,24,150,14,300,24,300,24,300,22,300,22,1200,21,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
9748,29,107,29,107,29,107,29,107,29,214,17,107,29,107,17,107,29,214,29,107,29,214,29,214,29,107,29,107,29,107,29,107,29,214,20,107,29,214,29,214,29,107,29,214,29,214,29,107,29,107,29,107,29,107,29,214,25,107,29,214,29,214,29,107,29,214,29,214,29,107,29,107,29,107,29,107,29,214,29,107,29,107,22,107,32,107,22,107,32,107,32,214,32,214,29,107,29,107,29,107,0.5
9749,22,480,24,360,22,120,25,120,22,120,14,240,22,240,19,240,22,480,29,360,22,120,25,120,22,120,29,240,29,240,24,240,22,240,29,240,34,240,22,120,19,120,25,120,19,120,17,240,24,240,22,480,25,240,25,480,25,960,22,480,24,360,22,120,25,120,22,120,14,240,22,240,19,240,22,480,29,360,22,120,25,120,22,120,29,240,29,240,24,240,22,240,29,240,34,240,22,120,19,120,1.0
9750,24,321,24,321,24,428,24,214,24,214,14,321,24,321,14,428,24,214,14,214,24,214,24,321,24,321,24,428,24,214,24,214,24,214,24,321,24,321,24,214,14,321,14,321,29,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
9751,3,166,22,166,22,166,22,166,22,166,20,666,13,333,12,166,12,166,3,166,17,333,20,999,17,666,13,333,3,166,22,166,22,166,22,166,22,166,20,666,13,333,12,166,12,166,3,166,17,333,20,999,13,666,3,333,17,333,17,166,17,333,20,166,13,166,20,333,20,666,3,499,3,166,3,166,3,333,3,166,3,166,13,166,17,333,17,666,12,166,3,333,17,333,17,333,17,166,20,166,0.25
9752,17,120,17,120,21,120,24,120,29,120,25,120,25,240,17,120,21,120,24,120,14,120,29,120,25,120,25,240,17,120,21,120,24,120,14,120,29,120,25,120,25,240,17,120,21,120,24,120,14,120,29,120,25,120,25,240,17,120,17,120,21,120,24,120,29,120,25,120,25,240,17,120,21,120,24,120,14,120,29,120,25,120,25,240,17,120,21,120,24,120,14,120,29,120,25,120,25,240,17,120,0.125
9753,17,150,4,150,2,300,12,300,10,300,9,600,7,600,29,150,4,150,2,300,12,300,10,300,9,600,7,600,29,150,4,150,2,300,12,300,10,300,9,600,7,600,29,150,4,150,2,300,12,300,10,300,9,600,7,600,29,150,4,150,2,300,12,300,10,300,9,600,7,600,29,150,4,150,2,300,12,300,10,300,9,600,7,600,29,300,36,300,34,300,33,600,34,300,31,600,29,300,36,300,0.75
9755,27,214,25,214,28,214,25,214,33,214,21,214,33,214,21,214,33,214,21,214,33,214,21,214,13,214,37,214,25,107,25,214,25,107,20,214,25,214,25,107,25,214,25,107,16,214,25,214,25,107,25,214,25,107,20,214,25,214,25,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
9763,22,300,25,300,15,600,25,300,13,300,15,300,29,300,15,300,25,300,15,600,25,600,15,150,15,150,13,150,29,150,15,300,25,300,15,600,25,300,13,600,25,300,15,300,29,300,13,300,25,300,15,300,29,600,15,300,22,300,25,300,15,600,25,300,13,300,15,300,29,300,15,300,25,300,15,600,25,600,15,150,15,150,13,150,29,150,15,300,25,300,15,600,25,300,13,600,25,300,15,300,0.375
9767,29,300,29,150,29,450,29,150,29,150,29,300,29,300,29,150,29,150,29,300,29,300,25,600,29,300,29,300,25,1200,29,300,29,150,29,450,29,150,29,150,29,300,29,300,29,150,29,150,29,300,29,300,25,600,29,300,29,300,25,2400,29,150,29,150,29,150,29,300,29,300,29,150,29,150,29,300,29,300,25,600,29,300,29,300,25,2400,29,150,29,150,29,300,29,150,29,150,29,150,29,150,0.0
9774,19,266,34,399,33,399,36,399,34,399,33,133,34,532,15,266,34,399,33,399,36,399,34,399,33,133,34,532,14,266,34,399,33,399,36,399,34,399,33,133,34,532,29,266,34,399,33,399,36,399,34,399,34,133,33,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
9775,30,240,25,240,30,120,15,240,30,240,16,240,15,240,16,240,30,240,25,240,15,240,30,240,16,240,15,240,16,240,30,960,25,240,16,240,15,240,30,960,25,360,30,960,25,240,16,240,15,240,16,480,30,480,25,1440,15,240,16,480,32,960,25,240,32,240,16,720,16,240,32,240,30,240,16,480,32,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
9782,21,120,21,120,21,120,21,120,21,240,21,120,21,120,21,120,21,120,21,120,21,120,21,240,14,120,14,120,14,120,14,120,14,120,14,120,14,240,24,120,24,120,24,120,24,120,24,120,24,120,24,240,19,120,19,120,21,120,21,120,21,120,21,120,21,240,21,120,21,120,21,120,21,120,21,120,21,120,21,240,14,120,14,120,21,120,21,120,21,120,21,120,21,240,21,120,21,120,21,120,1.0
9783,36,240,26,240,26,240,36,480,34,480,36,240,26,480,36,240,36,480,34,480,36,240,26,240,26,240,36,240,36,240,34,240,31,480,34,240,36,240,34,240,31,240,31,480,36,480,36,240,34,240,31,480,34,240,36,240,14,240,36,240,34,240,31,240,31,480,34,480,34,240,31,240,31,480,31,240,34,240,36,240,34,240,31,240,31,240,17,480,31,240,31,240,31,240,29,240,16,480,0,0,0.0
9788,32,150,13,150,35,150,13,150,37,300,13,150,32,150,13,150,35,150,13,150,37,150,37,300,13,150,13,150,35,150,13,150,37,300,13,150,35,150,13,150,32,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
9795,21,124,22,124,22,83,25,41,22,83,25,41,22,124,21,124,17,333,25,41,22,41,22,41,25,41,22,166,22,124,21,124,17,333,25,41,21,333,25,41,21,41,22,666,25,41,21,999,25,249,21,124,22,124,22,124,22,83,25,41,22,124,21,124,17,333,25,41,21,83,22,41,22,333,25,41,21,124,17,124,25,124,16,249,14,41,14,499,25,333,16,999,25,249,21,124,22,124,0,0,0.5
9801,24,499,21,166,17,666,21,666,24,666,29,1332,33,499,31,166,29,666,21,666,22,666,24,1332,24,333,24,333,33,999,31,333,29,666,16,1332,14,333,16,333,29,666,29,666,24,666,21,666,17,666,24,499,21,166,17,666,21,666,24,666,29,1332,33,499,31,166,29,666,21,666,22,666,24,1332,24,333,24,333,33,999,31,333,29,666,16,1332,14,333,16,333,29,666,29,666,24,666,17,1998,0,0,0.5
9807,18,300,30,300,25,150,32,450,14,300,25,300,18,150,21,450,18,300,30,300,25,150,32,450,14,300,25,300,18,150,21,450,18,300,30,300,25,150,32,450,14,300,25,300,18,150,21,450,18,300,30,300,25,150,32,450,14,300,25,300,18,150,21,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
9809,27,240,37,240,35,240,27,480,27,240,27,240,13,240,27,240,37,240,35,240,27,480,27,240,27,240,13,240,27,240,37,240,35,240,27,480,27,240,27,240,13,240,27,240,37,240,35,240,27,480,27,240,27,240,13,240,27,240,37,240,35,240,28,480,28,240,28,240,13,240,28,240,27,240,37,240,27,480,27,240,27,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
9817,22,133,25,133,14,199,14,267,22,133,25,133,14,199,14,267,25,267,22,199,24,267,14,133,25,133,14,267,22,267,14,267,14,267,25,267,22,199,24,133,25,133,14,267,14,267,22,133,25,133,14,133,25,133,14,400,25,133,22,133,25,133,24,133,25,133,29,133,14,133,14,267,14,133,25,133,14,133,25,133,14,133,24,400,24,267,22,199,14,400,14,267,24,2140,25,133,21,267,21,267,0.75
9819,14,476,16,238,29,238,16,238,24,476,24,238,14,476,29,238,16,476,25,476,14,476,16,238,29,238,16,238,24,714,22,476,29,238,16,476,25,476,29,476,29,238,14,238,16,714,24,238,14,238,16,476,24,476,25,476,14,476,16,238,29,238,16,238,24,476,24,238,22,238,24,238,22,476,21,476,25,476,33,714,29,238,16,476,24,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
9821,14,856,13,856,16,428,13,214,13,107,29,428,13,428,13,214,16,428,13,214,13,107,29,856,24,428,13,214,22,856,13,214,14,856,13,856,16,428,13,214,13,107,29,428,13,428,13,214,16,428,13,214,13,107,29,856,24,428,13,214,22,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9823,17,267,18,267,17,267,18,267,13,267,18,267,13,267,20,267,21,267,20,267,21,267,20,267,33,267,32,267,33,267,32,267,17,267,18,267,17,267,18,267,13,267,18,267,13,267,20,267,21,267,20,267,21,267,20,267,33,267,32,267,33,267,32,267,17,267,18,267,17,267,18,267,13,267,18,267,13,267,20,267,21,267,20,267,21,267,20,267,33,267,32,267,33,267,32,267,17,267,18,267,0.0
9828,31,214,31,214,14,214,14,214,31,214,31,214,33,214,33,214,34,214,34,214,33,214,33,214,31,214,31,214,33,214,33,214,31,214,29,214,24,214,24,214,29,214,29,214,31,214,31,214,33,214,29,214,31,214,31,214,29,214,29,214,33,214,29,214,31,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
9836,17,240,13,240,19,240,13,240,20,480,15,240,13,240,25,480,24,480,22,960,25,240,25,120,25,120,25,120,24,120,22,240,20,120,17,120,13,240,24,240,13,240,24,480,24,120,22,120,20,120,24,240,13,480,20,240,24,480,20,240,22,240,17,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
9837,26,357,26,238,36,357,26,952,25,238,25,119,34,238,36,357,26,952,25,238,25,119,26,238,36,357,26,952,25,238,25,119,26,238,26,357,41,476,25,119,26,476,25,238,26,238,36,357,26,952,25,238,25,119,41,476,25,119,41,476,26,476,26,476,36,357,34,119,36,119,34,119,25,238,34,952,26,476,26,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9838,31,187,31,187,33,375,34,375,36,375,26,187,14,187,25,187,14,187,29,375,31,187,29,187,31,375,33,375,34,375,36,375,26,187,14,187,25,187,14,187,29,375,31,187,29,187,31,187,31,187,33,375,34,375,36,375,26,187,14,187,25,187,14,187,29,375,31,187,29,187,31,375,29,187,14,187,29,375,16,750,14,187,14,375,14,187,31,187,31,187,33,375,34,375,36,375,26,187,14,187,0.75
9848,13,60,14,240,26,240,33,240,14,240,37,240,35,240,33,240,14,240,23,240,26,240,33,240,14,240,37,240,35,240,33,240,14,240,25,240,37,240,33,240,30,240,35,240,33,240,30,240,37,240,21,240,37,240,33,240,16,240,35,240,33,240,16,240,35,240,14,240,26,240,33,240,14,240,37,240,35,240,33,240,14,240,23,240,26,240,33,240,14,240,37,240,35,240,33,240,14,240,25,240,0.5
9856,15,187,15,375,25,187,23,187,25,187,15,187,25,187,23,187,25,187,23,375,23,750,15,187,15,375,25,187,23,187,25,187,15,187,23,187,25,1500,15,187,15,375,25,187,23,187,25,187,15,187,25,187,23,187,25,187,23,375,23,375,20,187,23,375,15,750,25,375,23,187,23,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625
9862,26,960,34,480,26,240,36,240,17,120,25,120,25,240,17,120,25,120,29,240,31,240,31,240,31,240,33,120,31,360,29,240,25,480,14,120,25,120,25,240,14,120,25,120,25,240,17,120,25,120,25,240,17,120,25,120,25,240,14,120,25,120,25,240,14,120,25,120,25,240,22,120,25,120,26,720,34,480,26,240,36,240,17,120,25,120,25,240,17,120,25,120,29,240,31,240,31,240,31,240,0.5
9869,29,562,33,187,31,46,33,375,29,562,29,375,31,187,14,375,14,375,29,562,33,187,31,46,33,375,29,562,29,375,31,187,14,375,14,375,29,562,33,187,31,46,33,375,29,562,29,375,31,187,14,375,14,375,29,1500,33,1125,36,375,34,750,31,375,29,375,33,1125,36,375,34,750,31,375,29,375,33,1125,36,375,34,750,31,375,29,375,29,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.5
9873,36,187,37,187,22,187,13,187,36,187,37,562,36,187,37,187,20,187,13,187,36,187,37,562,36,187,37,187,15,187,27,562,15,187,13,187,13,375,17,187,13,187,13,375,17,187,13,187,34,187,36,187,37,375,36,187,37,187,22,187,13,187,36,187,37,187,20,187,13,187,36,187,37,187,20,187,37,187,36,375,34,750,18,187,32,187,29,375,17,187,13,187,13,375,17,187,13,187,36,187,1.0
9881,33,720,33,240,36,240,25,120,33,240,25,60,31,240,29,720,31,120,29,120,16,480,25,480,25,60,33,720,33,240,36,240,25,120,33,240,25,60,31,240,29,720,31,120,29,120,16,480,25,480,25,60,33,720,33,240,36,240,25,120,33,240,25,60,31,240,29,720,31,120,29,120,16,480,25,480,25,60,33,720,33,240,36,240,25,120,33,240,25,60,31,240,29,480,31,120,16,480,0,0,1.0
9885,29,666,36,666,34,333,31,333,31,333,29,333,14,333,29,166,31,166,31,333,31,333,29,666,24,666,24,666,31,666,29,333,31,333,31,333,34,333,36,333,36,333,36,333,34,333,36,1332,29,666,36,666,34,333,31,333,31,333,29,333,14,333,29,166,31,166,31,333,31,333,29,666,24,666,24,666,31,666,31,333,31,333,34,333,36,333,36,333,36,333,34,333,36,1332,0,0,0,0,0,0,0.0
9887,29,428,17,107,13,107,13,214,32,214,29,428,32,214,22,107,13,107,32,428,32,428,29,428,29,214,15,214,29,214,17,107,13,107,29,428,15,428,15,214,22,107,13,107,13,856,29,214,22,214,29,214,29,428,29,214,29,214,32,214,29,428,32,214,22,107,13,107,32,428,32,428,29,428,29,214,15,214,29,214,29,428,29,428,29,214,15,214,22,107,13,107,13,856,13,428,15,214,15,214,0.5
9894,1,46,29,187,31,187,34,375,31,187,1,187,29,375,1,187,15,187,15,750,1,375,1,187,15,187,15,187,1,187,15,187,1,187,15,187,29,375,1,187,15,187,29,375,1,375,1,187,29,187,31,187,34,375,31,187,1,187,29,375,1,187,15,187,15,750,1,375,1,187,15,187,15,187,1,187,15,187,1,187,15,187,29,375,1,187,15,187,29,750,0,0,0,0,0,0,0,0,0,0,0.5
9898,14,240,29,240,14,240,29,360,29,240,25,480,29,240,14,240,29,240,29,60,31,720,29,960,29,480,34,240,34,360,34,360,36,240,34,60,36,1920,34,1440,25,120,29,240,36,240,34,240,36,360,36,240,25,480,36,240,34,240,36,240,36,60,26,720,36,960,36,480,41,240,41,360,41,360,43,240,41,60,43,1920,41,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
9905,32,802,32,199,34,199,36,199,37,199,27,802,27,199,37,199,36,199,34,199,37,802,37,199,36,199,34,199,32,199,36,802,34,535,32,199,34,199,32,1071,37,267,37,267,37,267,34,400,32,199,32,400,36,400,34,400,31,133,29,133,15,802,37,267,37,267,37,199,34,400,34,199,32,400,41,400,27,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
9908,31,120,31,120,31,120,31,120,31,120,31,120,31,240,31,240,29,480,31,240,29,240,16,240,14,240,14,240,16,240,29,480,31,240,29,240,16,240,14,240,14,240,16,240,29,720,31,480,31,240,31,240,31,120,31,120,31,480,36,240,31,120,31,120,31,120,31,120,31,240,31,240,31,240,31,480,31,480,31,240,31,240,31,240,29,480,31,240,29,240,16,240,14,240,14,240,16,240,29,720,0.25
9909,16,342,16,342,16,342,13,342,16,342,16,342,16,342,13,342,16,342,31,342,24,342,14,342,16,684,29,342,29,342,29,684,16,342,16,342,16,684,16,342,14,342,14,342,16,342,14,684,31,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9912,28,267,28,267,28,267,28,267,26,267,26,535,19,267,19,267,21,267,21,267,21,267,28,267,28,267,28,267,28,267,26,267,26,535,21,267,21,267,14,267,14,267,14,267,28,267,28,267,28,267,28,267,26,267,26,535,19,267,19,267,21,267,21,267,21,267,28,267,28,267,28,267,28,267,26,267,26,535,24,267,24,267,14,267,14,267,14,267,28,267,28,267,28,267,28,267,26,267,26,535,0.25
9920,34,225,25,75,34,150,25,150,33,225,25,75,33,75,25,75,33,150,25,150,31,900,14,150,34,225,25,75,34,150,25,150,36,300,22,150,21,150,25,150,31,150,25,150,31,600,25,150,31,225,25,75,31,150,25,150,31,225,25,75,31,75,25,75,31,150,25,150,29,900,25,150,33,225,25,75,33,150,25,150,33,300,22,150,21,150,25,150,31,150,17,150,19,600,0,0,0,0,0,0,1.0
9921,14,562,33,375,31,187,33,375,31,375,29,375,29,187,31,375,16,1500,25,187,24,562,31,375,29,187,31,375,29,375,16,375,16,187,29,375,14,1500,25,375,29,375,16,375,14,187,16,375,14,1500,16,375,14,375,24,187,14,375,24,1500,29,375,16,375,14,187,16,375,14,1500,16,375,14,375,24,187,14,375,24,1500,21,375,21,375,21,562,29,562,29,375,29,562,31,562,33,375,16,562,14,1500,1.0
9926,14,400,29,535,14,199,31,400,29,199,31,199,34,535,29,267,14,400,14,400,29,400,34,267,26,535,36,199,26,199,41,535,36,267,34,400,34,400,26,400,34,267,31,535,29,199,31,199,34,400,29,400,14,400,26,400,41,400,26,400,26,400,36,199,26,199,41,400,36,400,26,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
9928,24,428,25,214,29,428,25,214,31,428,25,214,29,214,31,214,32,214,31,214,32,214,25,428,24,428,25,214,29,428,25,214,31,428,25,214,29,214,31,214,32,214,31,214,29,214,29,321,25,107,24,428,25,214,29,428,25,214,31,428,25,214,29,214,31,214,32,214,31,214,32,214,25,428,24,428,25,214,29,428,25,214,31,428,25,214,29,214,31,214,32,214,31,214,29,214,29,428,0,0,0.75
9932,33,240,28,480,33,240,24,240,31,480,24,240,29,240,36,480,29,240,14,240,33,480,14,240,29,240,36,480,29,240,31,240,26,480,31,240,16,240,34,480,16,240,31,240,26,480,31,240,33,240,28,480,33,240,24,240,31,480,24,240,29,240,36,480,29,240,14,240,33,480,14,240,29,240,36,480,29,240,31,240,26,480,31,240,16,240,34,480,16,240,31,240,26,480,31,240,33,960,0,0,0.75
